Image id,Caption,Label,Source,Domain,
4505,"দের আনন্দকে দ্বিগুণ করতে প্রতিবারের মতো এবারও Ribana নিয়ে এলো সালামী অফার।  অফার নিয়ে লাইভে আসছি আজ রাত ১১ টায়।
 😍 সকল পন্যে ৪০% পর্যন্ত ডিসকাউন্ট 😍",1,,,
4506,"শুভ জন্মদিন প্রিয়। আমার হাসির কারণ, আমার সুখের চাবিকঠি তুমি।❤️",0,,,
4507,সবাইকে Valentine's Day এর অনেক অনেক শুভেচ্ছা,0,,,
4508,আল হারামাইন পারফিউম বাংলাদেশ 🌸 দিয়ে ভালো গন্ধ পান,1,,,
4509,একদিন কাজ করার পর আপনি কি করতে চান?,0,,,
4510,"HDR ফাংশন সহ #OnePlusNordN30SE, এটি যেকোনো হালকা অবস্থায় আপনার মুখ এবং আপনার ব্যাকগ্রাউন্ড উভয়ই অত্যন্ত পরিষ্কার।",1,,,
4511,শুভ রাত্রি বাংলাদেশ!,0,,,
4512,"পাতলা এবং মার্জিত.
আপনি কোনটিকে ভোট দেবেন?",1,,,
4513,চলে আসুন প্রাকৃতিক দৃশ্য ডিয়ার ক্যাম্পে 🌧️🏕️🛶,0,,Travel,
4514,আসুন প্রাকৃতিক দৃশ্য ডিয়ার ক্যাম্পে,0,,,
4515,প্রাকৃতিক দৃশ্য ডিয়ার ক্যাম্পে 🌧️🏕️🛶,0,,,
4516,চলে আসুন ক্যাম্পে 🌧️🏕️🛶,0,,,
4517,ডিয়ার ক্যাম্প,0,,,
4518,ক্যাম্পিং,0,,,
4519,ডিয়ার ক্যাম্পে ক্যাম্পিং,0,,,
4520,এখনই চলে আসুন আমাদের ক্যাম্পে,0,,,
4521,প্রাকৃ্তিক দৃশ্যের মাঝে হারিয়ে যান,0,,,
4522,ডাকছে তোমায় প্রকৃতি,0,,,
4523,পাহাড়,0,,,
4524,বিশ্বস্ত বন্ধু থাকলে বন্ধুর সাথে যেকোনো জায়গায় যাওয়া যায়,0,,,
4525,"রাত্রে বার্বিকিউ ডিনার, ক্যাম্প ফায়ার এবং গানের আসর",0,,,
4526,"জীবন সংক্ষিপ্ত, পৃথিবী প্রশস্ত। কিছু স্মৃতি তৈরি করুন ",0,,,
4527,"জীবন সংক্ষিপ্ত, পৃথিবী প্রশস্ত। কিছু স্মৃতি তৈরি করুন ",0,,,
4528,"প্রকৃতি প্রেমীরা আমন্ত্রিত🥰

ক্যাম্পসাইডে একসাথে পাবেন পাহাড়,লেক, ঝর্ণা সেই সাথে দেখা মিলবে পাহাড়ি মায়া হরিণ,বানর,শুকর,বন বিড়ালের ইত্যাদি।💚

(ডিয়ার ক্যাম্প সাইডে আর্টিফিশিয়াল কোনো কিছুই নেই, এখানে আপনারা সত্যিকার অর্থে প্রকৃতির মাঝে থাকার পরিবেশ পাবেন)

💥জনপ্রতি মাত্র ৯৯৯ টাকায় ক্যাম্পিং প্যাকেজ💥",1,,,
4529,সুন্দর একটা জায়গা,0,,,
4530,প্রকৃৃতির মাঝে,0,,,
4531,"প্রকৃতি প্রেমীরা আমন্ত্রিত🥰
ক্যাম্পসাইডে একসাথে পাবেন পাহাড়,লেক, ঝর্ণা সেই সাথে দেখা মিলবে পাহাড়ি মায়া হরিণ,বানর,শুকর,বন বিড়ালের ইত্যাদি।💚
(ডিয়ার ক্যাম্প সাইডে আর্টিফিশিয়াল কোনো কিছুই নেই, এখানে আপনারা সত্যিকার অর্থে প্রকৃতির মাঝে থাকার পরিবেশ পাবেন)
💥জনপ্রতি মাত্র ৯৯৯ টাকায় ক্যাম্পিং প্যাকেজ💥",1,,,
4532,"প্রকৃতি প্রেমীরা আমন্ত্রিত🥰
ক্যাম্পসাইডে একসাথে পাবেন পাহাড়,লেক, ঝর্ণা সেই সাথে দেখা মিলবে পাহাড়ি মায়া হরিণ,বানর,শুকর,বন বিড়ালের ইত্যাদি।💚
(ডিয়ার ক্যাম্প সাইডে আর্টিফিশিয়াল কোনো কিছুই নেই, এখানে আপনারা সত্যিকার অর্থে প্রকৃতির মাঝে থাকার পরিবেশ পাবেন)
💥জনপ্রতি মাত্র ৯৯৯ টাকায় ক্যাম্পিং প্যাকেজ💥
🦌⛺প্যাকেজে যা যা থাকছে:-
☕সন্ধ্যায় নুডুলস এবং চা+বিস্কুট। 
🏕️তাবু-মেট, বালিশ, স্লিপিং ব্যাগ।
🍗রাতে বারবিকিউ + পরটা(৩পিস)+ কোলড্রিংস অথবা (ভাত,মুরগীর ঝাল ফ্রাই,ডাল,ভর্তা)
🥘সকালের নাস্তা- ডিম,খিঁচুড়ি, ডাল ও চা
🥛প্রত্যাক বেলা খাবারের সাথে পান করার পানি।
🔥ক্যাম্পফায়ার।
🏕 লেকের প্রবেশ ফি।
🛶 বোট রাইড(সকাল ৭:০০টা থেকে সকাল ৯:০০টা)এ সময়ের বাইরে বোটে রাইড করা যাবে না,করলে নিজ খরচে করতে হবে।
🤲নামাজ এর ব্যবস্থা।",1,,,
4533,"প্রকৃতি প্রেমীরা আমন্ত্রিত🥰
ক্যাম্পসাইডে একসাথে পাবেন পাহাড়,লেক, ঝর্ণা সেই সাথে দেখা মিলবে পাহাড়ি মায়া হরিণ,বানর,শুকর,বন বিড়ালের ইত্যাদি।💚
(ডিয়ার ক্যাম্প সাইডে আর্টিফিশিয়াল কোনো কিছুই নেই, এখানে আপনারা সত্যিকার অর্থে প্রকৃতির মাঝে থাকার পরিবেশ পাবেন)
💥জনপ্রতি মাত্র ৯৯৯ টাকায় ক্যাম্পিং প্যাকেজ💥
🦌⛺প্যাকেজে যা যা থাকছে:-
☕সন্ধ্যায় নুডুলস এবং চা+বিস্কুট। 
🏕️তাবু-মেট, বালিশ, স্লিপিং ব্যাগ।
🍗রাতে বারবিকিউ + পরটা(৩পিস)+ কোলড্রিংস অথবা (ভাত,মুরগীর ঝাল ফ্রাই,ডাল,ভর্তা)
🥘সকালের নাস্তা- ডিম,খিঁচুড়ি, ডাল ও চা
🥛প্রত্যাক বেলা খাবারের সাথে পান করার পানি।
🔥ক্যাম্পফায়ার।
🏕 লেকের প্রবেশ ফি।
🛶 বোট রাইড(সকাল ৭:০০টা থেকে সকাল ৯:০০টা)এ সময়ের বাইরে বোটে রাইড করা যাবে না,করলে নিজ খরচে করতে হবে।
🤲নামাজ এর ব্যবস্থা।
🔦নাইট ট্রেকিং। 
🏞️সোনাইছড়া ঝর্ণা ভিজিট।
🚽 ওয়াশরুমের ব্যবস্থা আছে(লো-কমোড)
🧕মহিলাদের চেঞ্জিং রুম
🔦সিকিউরিটি গার্ড
🔰সপ্তাহের যে কোন দিন  ক্যাম্পিং করা যাবে।
🟣 গ্রুপের সাথে ছেলে ও মেয়ে উভয়ই আসতে পারবে‌ এছাড়া ফ্যামিলিও বাচ্চা নিয়েও চাইলে আসতে পারবেন।
⏲️ক্যাম্পিং টাইম- (বিকেল ৩টা হতে পরদিন সকাল ১০টা পর্যন্ত)
🔵সর্বোচ্চ ধারণক্ষমতা- আপাতত ৩০জন
🟢সর্বনিম্ন 6 জন হতে হবে। (তবে যদি অন্য কোন গ্রুপের বুকিং থাকে ঐদিন চাইলে সিঙ্গেল একজনোও আসতে পারবেন)
⛔একদিন আগে বুকিং কনফার্ম করতে হবে।
🟠বুকিং-এর জন্য হাফ পেমেন্ট  ৫১০ টাকা ( জনপ্রতি ) অগ্রিম বিকাশ করতে হবে।বিকাশ:- 01815578093 (personal) বিকাশ করার পর কল করে নাম,  নাম্বার এবং কত তারিখ আসবেন সেটা কনফার্ম করবেন।
শর্তাবলি ও নিয়মকানুন :-
🔴ক্যাম্পিং এ কোন প্রকার মাদকদ্রব্য বহন বা সেবন সম্পূর্ণরূপে নিষিদ্ধ।
🔴 প্রত্যেক ক্যাম্পার তার এনআইডি কার্ড এর কপি বহন করবে।
🔴উচ্চস্বরে চিৎকার বা বড় সাউন্ড বক্সে গান বাজানো যাবে না।
🔴সুন্দর ব্যবহার বজায় রাখতে হবে।
🔴তাবুর ভিতর ধুমপান ও খাবার খাওয়া নিষেধ।
🔴যেহেতু এটি প্রাকৃতিক একটি ক্যাম্পসাইড সেহেতু প্রকৃতির ক্ষতি হয় এমন কোনো কাজ করা যাবে না।
🔴 ময়লা আবর্জনা ডাস্টবিনে ফেলবেন।",1,,,
